CLASSDATASHOULDBEPRIVATE	COMPLEXCLASS	FUNCTIONALDECOMPOSITION	GODCLASS	ID	NAME	PATTERNROLE	PATTERNTYPE	SPAGHETTICODE
false	false	false	false	272	jadx.tests.integration.conditions.TestConditions3			false
false	false	false	false	288	jadx.tests.integration.conditions.TestTernary2			false
false	false	false	false	765	jadx.tests.integration.conditions.TestConditions17			false
false	false	false	false	755	jadx.tests.integration.conditions.TestBooleanToByte			false
false	false	false	false	689	jadx.tests.integration.conditions.TestComplexIf2			false
false	false	false	false	335	jadx.tests.integration.conditions.TestSimpleConditions			false
false	false	false	false	331	jadx.tests.integration.conditions.TestConditions11			false
false	false	false	false	222	jadx.tests.integration.conditions.TestConditions2			false
false	false	false	false	359	jadx.tests.integration.conditions.TestConditions14			false
false	false	false	false	273	jadx.tests.integration.conditions.TestConditions4			false
false	false	false	false	881	jadx.tests.integration.conditions.TestInnerAssign2			false
false	false	false	false	756	jadx.tests.integration.conditions.TestBooleanToChar			false
false	false	false	false	287	jadx.tests.integration.conditions.TestConditions7			false
false	false	false	false	759	jadx.tests.integration.conditions.TestBooleanToLong			false
false	false	false	false	728	jadx.tests.integration.conditions.TestBitwiseOr			false
false	false	false	false	803	jadx.tests.integration.conditions.TestTernaryOneBranchInConstructor			false
false	false	false	false	763	jadx.tests.integration.conditions.TestBooleanToInt			false
false	false	false	false	230	jadx.tests.integration.conditions.TestElseIf			false
false	false	false	false	375	jadx.tests.integration.conditions.TestNestedIf			false
false	false	false	false	688	jadx.tests.integration.conditions.TestConditionInLoop			false
false	false	false	false	431	jadx.tests.integration.conditions.TestConditions16			false
false	false	false	false	294	jadx.tests.integration.conditions.TestCmpOp2			false
false	false	false	false	742	jadx.tests.integration.conditions.TestSwitchTryBreak			false
false	false	false	false	415	jadx.tests.integration.conditions.TestNestedIf2			false
false	false	false	false	825	jadx.tests.integration.conditions.TestInnerAssign			false
false	false	false	false	332	jadx.tests.integration.conditions.TestConditions12			false
false	false	false	false	333	jadx.tests.integration.conditions.TestConditions13			false
false	false	false	false	334	jadx.tests.integration.conditions.TestConditions9			false
false	false	false	false	810	jadx.tests.integration.conditions.TestConditions18			false
false	false	false	false	1397	jadx.tests.integration.conditions.TestIfCodeStyle			false
false	false	false	false	417	jadx.tests.integration.conditions.TestTernary3			false
false	false	false	false	882	jadx.tests.integration.conditions.TestInnerAssign3			false
false	false	false	false	743	jadx.tests.integration.conditions.TestSwitchTryBreak2			false
false	false	false	false	231	jadx.tests.integration.conditions.TestTernary			false
false	false	false	false	330	jadx.tests.integration.conditions.TestConditions10			false
false	false	false	false	678	jadx.tests.integration.conditions.TestComplexIf			false
false	false	false	false	760	jadx.tests.integration.conditions.TestBooleanToShort			false
false	false	false	false	439	jadx.tests.integration.switches.TestSwitchBreak			false
false	false	false	false	443	jadx.tests.integration.switches.TestSwitch2			false
false	false	false	false	463	jadx.tests.integration.switches.TestSwitchWithFallThroughCase			false
false	false	false	false	519	jadx.tests.integration.switches.TestSwitch3			false
false	false	false	false	872	jadx.tests.integration.switches.TestSwitchFallThrough			false
false	false	false	false	262	jadx.tests.integration.switches.TestSwitch			false
false	false	false	false	464	jadx.tests.integration.switches.TestSwitchWithFallThroughCase2			false
false	false	false	false	482	jadx.tests.integration.switches.TestSwitchInLoop			false
false	false	false	false	597	jadx.tests.integration.switches.TestSwitchReturnFromCase2			false
false	false	false	false	323	jadx.tests.integration.switches.TestSwitchNoDefault			false
false	false	false	false	903	jadx.tests.integration.switches.TestSwitchInLoop2			false
false	false	false	false	444	jadx.tests.integration.switches.TestSwitchWithTryCatch			false
false	false	false	false	440	jadx.tests.integration.switches.TestSwitchContinue			false
false	false	false	false	209	jadx.tests.integration.switches.TestSwitchLabels			false
false	false	false	false	902	jadx.tests.integration.switches.TestSwitchWithThrow			false
false	false	false	false	441	jadx.tests.integration.switches.TestSwitchReturnFromCase			false
false	false	false	false	324	jadx.tests.integration.switches.TestSwitchSimple			false
false	false	false	false	404	jadx.tests.integration.android.TestRFieldAccess			false
false	false	false	false	873	jadx.tests.integration.android.TestRFieldRestore3			false
false	false	false	false	462	jadx.tests.integration.android.TestRFieldRestore2			false
false	false	false	false	1005	jadx.tests.integration.android.TestRFieldRestore			false
false	false	false	false	869	jadx.tests.integration.rename.TestAnonymousInline			false
false	false	false	false	1292	jadx.tests.integration.rename.TestUserRenames			false
false	false	false	false	871	jadx.tests.integration.rename.TestRenameEnum			false
false	false	false	false	1042	jadx.tests.integration.rename.TestFieldWithGenericRename			false
false	false	false	false	870	jadx.tests.integration.rename.TestConstReplace			false
false	false	false	false	200	jadx.tests.integration.others.TestArgInline			false
false	false	false	false	197	jadx.tests.integration.others.TestRedundantBrackets			false
false	false	false	false	785	jadx.tests.integration.others.TestMultipleNOPs			false
false	false	false	false	1117	jadx.tests.integration.others.TestCodeCommentsOverride			false
false	false	false	false	802	jadx.tests.integration.others.TestInsnsBeforeThis			false
false	false	false	false	801	jadx.tests.integration.others.TestInsnsBeforeSuper			false
false	false	false	false	218	jadx.tests.integration.others.TestStaticMethod			false
false	false	false	false	309	jadx.tests.integration.others.TestClassGen			false
false	false	false	false	1062	jadx.tests.integration.others.TestDeadBlockReferencesStart			false
false	false	false	false	676	jadx.tests.integration.others.TestBadMethodAccessModifiers			false
false	false	false	false	350	jadx.tests.integration.others.TestLoopInTry			false
false	false	false	false	1255	jadx.tests.integration.others.TestJavaSwap			false
